run_accession,fastq_ftp,fastq_bytes,fastq_md5,submitted_ftp,submitted_bytes,submitted_md5,sra_ftp,sra_bytes,sra_md5
ERR111716,ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/ERR111716/ERR111716_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/ERR111716/ERR111716_2.fastq.gz,831124942;834608139,120450b5ec061e5084915b597c92582f;421db045303be443f7ef66432d35f4b3,ftp.sra.ebi.ac.uk/vol1/run/ERR111/ERR111716/7346_4#56.bam,1642941713,69fd28d614d1b9d69d50774319d70215,ftp.sra.ebi.ac.uk/vol1/err/ERR111/ERR111716,1368779074,01eafbdec90e397e64ecd041e67c0777
ERR111717,ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/ERR111717/ERR111717_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/ERR111717/ERR111717_2.fastq.gz,522043918;523347401,ea0ffbedea418e945cdd85348fbf131f;9fcccecaafb762c9834330cd6d97abfd,ftp.sra.ebi.ac.uk/vol1/run/ERR111/ERR111717/7346_4#57.bam,1030809224,b76d9f03050a9883aa5be8b18796af0a,ftp.sra.ebi.ac.uk/vol1/err/ERR111/ERR111717,859436419,03af5758dfe20fa732b5584cdef49c78
ERR111718,ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/ERR111718/ERR111718_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/ERR111718/ERR111718_2.fastq.gz,1414586254;1416615095,82395a3fd29243649f7641042dda0c7a;55a5704cd871177f0c990cde794f017b,ftp.sra.ebi.ac.uk/vol1/run/ERR111/ERR111718/7346_4#58.bam,2788041127,d976533bf8dcd4cd6f1b1a7fc6583994,ftp.sra.ebi.ac.uk/vol1/err/ERR111/ERR111718,2330127860,df009a5a72f1b3e6b9e933531d410a6e
ERR111719,ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/ERR111719/ERR111719_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/ERR111719/ERR111719_2.fastq.gz,1379799996;1380895429,3b23b27d38a3ae93f3d992f2aa8e464d;a5f98e09cbbfe7e21381ceefd198e803,ftp.sra.ebi.ac.uk/vol1/run/ERR111/ERR111719/7346_4#59.bam,2720499321,c6dd266b4c31cc61607e9f5bc940b10c,ftp.sra.ebi.ac.uk/vol1/err/ERR111/ERR111719,2274204446,2a28dc1a573b79ed9ac1cffea52d63af
ERR111720,ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/ERR111720/ERR111720_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/ERR111720/ERR111720_2.fastq.gz,1165964009;1164699289,35d95c7d4834e92748aae2f95ebc8b75;36e5b5fa3688ec45eb300512bd143a43,ftp.sra.ebi.ac.uk/vol1/run/ERR111/ERR111720/7346_4#60.bam,2306070805,bfca835b9a77068f7e43ee2838268e9c,ftp.sra.ebi.ac.uk/vol1/err/ERR111/ERR111720,1929310713,7d2a673dfb4deca71b7bbb46000248c2
ERR111721,ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/ERR111721/ERR111721_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/ERR111721/ERR111721_2.fastq.gz,444384480;453394397,f8a68976fdd63629836f5fa51150afc0;84879835577d8532ee96b5e44fb71761,ftp.sra.ebi.ac.uk/vol1/run/ERR111/ERR111721/7346_5#61.bam,891337860,b7d3d4b5ed64dc1822b8eaf36d018bbc,ftp.sra.ebi.ac.uk/vol1/err/ERR111/ERR111721,747089528,5c90eec06f82d8ac10cbdc07818e8cf3
ERR111722,ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/ERR111722/ERR111722_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/ERR111722/ERR111722_2.fastq.gz,784998123;803099945,a2da2f25d1dd1e19de4961131ebfb9f6;56d8552125beace68759ed59a29ebe93,ftp.sra.ebi.ac.uk/vol1/run/ERR111/ERR111722/7346_5#62.bam,1579598222,c88fc80d683650101b594bbfd6cf909f,ftp.sra.ebi.ac.uk/vol1/err/ERR111/ERR111722,1323097416,8e74e2a73f00b53128af210cb7b89fc8
ERR111723,ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/ERR111723/ERR111723_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/ERR111723/ERR111723_2.fastq.gz,651584348;662872592,73db9ed38e26f4612abc70f29143e90a;7dac7be8801055999f2b6f79f39da9ea,ftp.sra.ebi.ac.uk/vol1/run/ERR111/ERR111723/7346_5#63.bam,1306987185,a83a2a24da9812d4bd0668c3cdb5c452,ftp.sra.ebi.ac.uk/vol1/err/ERR111/ERR111723,1095623286,3c61d20ddb59eaaf43b3320bb5ae24a7
ERR111724,ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/ERR111724/ERR111724_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/ERR111724/ERR111724_2.fastq.gz,886501348;903475738,1c8326e5b73d90ab291c54c7923d1582;7a59b04e5d89fbf9c58e6469137f0e40,ftp.sra.ebi.ac.uk/vol1/run/ERR111/ERR111724/7346_5#64.bam,1778343279,f3c4747185d32eec6380d2ceb8fec073,ftp.sra.ebi.ac.uk/vol1/err/ERR111/ERR111724,1491119113,7658ff6049b8f25e0c38d1a13bd0fd33
ERR111725,ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/ERR111725/ERR111725_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/ERR111725/ERR111725_2.fastq.gz,928223632;945782490,b87b638d3d685c94592cccb038784344;0634e3622a0e3fa3376a61349263f68b,ftp.sra.ebi.ac.uk/vol1/run/ERR111/ERR111725/7346_5#65.bam,1858301579,3a94678b6736bb67b4876285b7083a8a,ftp.sra.ebi.ac.uk/vol1/err/ERR111/ERR111725,1561318380,b05dcb6305eef0c6a225698c54c18867
ERR111726,ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/ERR111726/ERR111726_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/ERR111726/ERR111726_2.fastq.gz,1464787232;1492638084,3e0ee4285102c5884dcc7dfb52f4b51e;fbccb60ad59e9dd0cbaa3d964b110713,ftp.sra.ebi.ac.uk/vol1/run/ERR111/ERR111726/7346_5#66.bam,2937145267,679715ea6d878935cb5c9213ae4096b9,ftp.sra.ebi.ac.uk/vol1/err/ERR111/ERR111726,2465587074,b8937a190365db813a1418943ee218ec
ERR111727,ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/ERR111727/ERR111727_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/ERR111727/ERR111727_2.fastq.gz,1136015044;1158769581,8623ffcc1c431c660ff6690290b60eb9;7469e1a31f7dc9e221105c967574898f,ftp.sra.ebi.ac.uk/vol1/run/ERR111/ERR111727/7346_5#67.bam,2275838436,c922848d217667425526dc63b34136ba,ftp.sra.ebi.ac.uk/vol1/err/ERR111/ERR111727,1910771524,5dc91587422004fff8125e5ba7d7797d
ERR111728,ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/ERR111728/ERR111728_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/ERR111728/ERR111728_2.fastq.gz,891335138;909304062,99b7bcaa6d6dfb37e2e10a9d92876928;eb24bb627cc166426183ddb4466e0304,ftp.sra.ebi.ac.uk/vol1/run/ERR111/ERR111728/7346_5#68.bam,1791223689,167f2273914433980c29a18fdfeae9f2,ftp.sra.ebi.ac.uk/vol1/err/ERR111/ERR111728,1500662609,c7220f7d3c05771ba5c874515094b66b
ERR111729,ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/ERR111729/ERR111729_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/ERR111729/ERR111729_2.fastq.gz,369136520;374811766,dcb44af1494574b556ad608dfede5c3b;faae69b034f1c433ec9f2e47b32cd057,ftp.sra.ebi.ac.uk/vol1/run/ERR111/ERR111729/7346_5#69.bam,745003317,a7d0cfbd052d3641eea9f51403927318,ftp.sra.ebi.ac.uk/vol1/err/ERR111/ERR111729,622339899,605215889d2fc8f9aa7659546235deab
ERR111730,ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/ERR111730/ERR111730_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/ERR111730/ERR111730_2.fastq.gz,1198711427;1223177073,1abed4972f49d3838665e280b1b5d738;70ef3df4ce5f2f7e646db2946e7908b0,ftp.sra.ebi.ac.uk/vol1/run/ERR111/ERR111730/7346_5#70.bam,2406305050,4ed4b781d76dc680a06512dfbdbc0995,ftp.sra.ebi.ac.uk/vol1/err/ERR111/ERR111730,2016380161,54f6430cb37e97f135b30c5a00791dd9
ERR111731,ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/ERR111731/ERR111731_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/ERR111731/ERR111731_2.fastq.gz,881121168;898289981,7c070f9b0f68d68a7a15bc52ffbece24;56f470c5cf369772a11992f6c4ddb6da,ftp.sra.ebi.ac.uk/vol1/run/ERR111/ERR111731/7346_5#71.bam,1772094977,e988821074498e6773c3afb2d46fda41,ftp.sra.ebi.ac.uk/vol1/err/ERR111/ERR111731,1481481884,b957a6413e34dbc264e64e9b1a95add8
ERR111732,ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/ERR111732/ERR111732_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/ERR111732/ERR111732_2.fastq.gz,1135924276;1158175655,df8044967ded88574df64d56c5b8bd4e;92ae113592327ea23b0c1ee92e8b0506,ftp.sra.ebi.ac.uk/vol1/run/ERR111/ERR111732/7346_5#72.bam,2279023590,31d449403b886a854db10bc0d7d9b5c9,ftp.sra.ebi.ac.uk/vol1/err/ERR111/ERR111732,1913789399,69d1c1294f0cf26d9902045c31a479f7
ERR1475364,ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/004/ERR1475364/ERR1475364_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/004/ERR1475364/ERR1475364_2.fastq.gz,36880341;37389413,67fb934ea6473da75b2f115ad75533f6;bc3bc133b542f310ce53ed95f8cc3e9f,ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1475364/19405_5#1.cram,58276642,9d68349f454d764b1ef4b197bf5e41e5,,,
ERR1475365,ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/005/ERR1475365/ERR1475365_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/005/ERR1475365/ERR1475365_2.fastq.gz,57506255;58238498,3e422dd53bf4faae73c10b5b7b031643;8fcd38f882f41243b34d3f27f1e229aa,ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1475365/19405_5#2.cram,88609473,3a9f965daadcbcd2f6bc30ee9cd24efe,,,
ERR1475366,ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/006/ERR1475366/ERR1475366_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/006/ERR1475366/ERR1475366_2.fastq.gz,40625582;41168456,3e4bee16ca059a7122cc58657c533a6e;ca503b6bdba8de488a7b1700042edadb,ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1475366/19405_5#3.cram,64281804,29130a6c91f2054d17172b625f2e1436,,,
ERR1475367,ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/007/ERR1475367/ERR1475367_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/007/ERR1475367/ERR1475367_2.fastq.gz,35981909;36423062,9210b6e0a66881d4e6e869a0e78b93c8;08f3908677e0654488f50956fa52d880,ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1475367/19405_5#4.cram,56871108,2e7b677932326f4c0e08a0609e5dcce0,,,
ERR1475368,ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/008/ERR1475368/ERR1475368_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/008/ERR1475368/ERR1475368_2.fastq.gz,46267525;46935278,e7ab02666b83fb9c7dc2cce29b79d566;51c6bfd7833d9cfe875a817281f0890b,ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1475368/19405_5#5.cram,76434803,758befd1dd1bb1bcc0f67d2f87318072,,,
ERR1475369,ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/009/ERR1475369/ERR1475369_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/009/ERR1475369/ERR1475369_2.fastq.gz,380270114;386681854,cc85e70cab650a6414557e7edc8ec1bd;df6be74cacd2e4b50acd44a9f2b59d07,ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1475369/19405_5#6.cram,545173333,07d639819a7384b14a75accb9e1c6eeb,,,
ERR1475370,ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/000/ERR1475370/ERR1475370_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/000/ERR1475370/ERR1475370_2.fastq.gz,704233035;718256919,35be9d30912540a0fc93b9a0728e786c;e7ec553438265bdaca05efb98ec094c6,ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1475370/19405_5#7.cram,989384660,4f49c27e9cfa7e48e5605b4267c8a8d1,,,
ERR1475371,ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/001/ERR1475371/ERR1475371_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/001/ERR1475371/ERR1475371_2.fastq.gz,1335746800;1362937810,8a97539795ce383eba763b8dc8e58931;a2c45bf46314e3961d1bab6f08b7e403,ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1475371/19405_5#8.cram,1899444258,d752c3b832d10f01a82706298a4ca9aa,,,
ERR1475372,ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/002/ERR1475372/ERR1475372_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/002/ERR1475372/ERR1475372_2.fastq.gz,1181536991;1218759336,5699dd2a8fc596619487a10a9f5b15ad;d93aa94a67c32d1ae951b785b5a75bc6,ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1475372/19405_5#9.cram,1688438439,bcc2f39cd1d4cb2ec4d2a7d9e45c00f6,,,
ERR1475373,ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/003/ERR1475373/ERR1475373_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/003/ERR1475373/ERR1475373_2.fastq.gz,1358775112;1381871647,64799f21025bf27d15d516deb511907b;d9d5b15110aaa56f14a2bb479357879a,ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1475373/19405_5#10.cram,1923627792,8c93b75320797848ff730ca2c25ce05f,,,
ERR1475374,ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/004/ERR1475374/ERR1475374_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/004/ERR1475374/ERR1475374_2.fastq.gz,186075109;188690698,02a6d1c9bc77d94548a6d8cdf224d2eb;c98543e6e386a2c061e4832bd6112170,ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1475374/19405_6#1.cram,277250637,06a951eb549fa7294c4ef642d19f5aeb,,,
ERR1475375,ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/005/ERR1475375/ERR1475375_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/005/ERR1475375/ERR1475375_2.fastq.gz,58777437;59626187,721cb5fd27297571a5fc156f04694e41;00b8d4bb9d0d5efa800e0cbc851ad638,ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1475375/19405_6#2.cram,91620230,b363ecae3bf6fd326ed37158c0df1501,,,
ERR1475376,ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/006/ERR1475376/ERR1475376_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/006/ERR1475376/ERR1475376_2.fastq.gz,110443232;112491421,2543475a15d23b8b2cbdccb154495618;e2837a09ced02b540b4347bf9fe13ede,ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1475376/19405_6#3.cram,168278242,ca0a290a407130b068866b46d0adade0,,,
ERR1475377,ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/007/ERR1475377/ERR1475377_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/007/ERR1475377/ERR1475377_2.fastq.gz,602485809;613161349,38401eef6869dbb19d3d7ed298b92ee8;020dca5cf20d0646d5302224d99f446b,ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1475377/19405_6#4.cram,859943037,15e12e55a8b1c32ae0750af100d8ac56,,,
ERR1475378,ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/008/ERR1475378/ERR1475378_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/008/ERR1475378/ERR1475378_2.fastq.gz,1461444157;1486437489,bd34cdfbbe49dd975145f36cacd600e5;2c1dd3245a126bf287377c2b56a67378,ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1475378/19405_6#5.cram,2088103394,73380c303061107529583c7eb56909ef,,,
ERR1475379,ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/009/ERR1475379/ERR1475379_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/009/ERR1475379/ERR1475379_2.fastq.gz,1915575992;1952391898,f2158045afa77333fc306bd811533ab7;7110dad49105d5924b09c68000b8c86d,ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1475379/19405_6#6.cram,2740274147,6f419d6c6e4351f8389a903aff55f522,,,
ERR1475380,ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/000/ERR1475380/ERR1475380_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/000/ERR1475380/ERR1475380_2.fastq.gz,1894345052;1934102118,b986586bda335455870493d58f17aec9;4481c66054dfe7ad101e7cc2a5171f76,ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1475380/19405_6#7.cram,2713912015,01c71d3eeae65ceef83ed65368a0a4f1,,,
ERR1475381,ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/001/ERR1475381/ERR1475381_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/001/ERR1475381/ERR1475381_2.fastq.gz,117698530;119740124,06918aa632a0287360554f990da0688f;c5cae42636ab903a263aa375d0464e8c,ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1475381/19405_7#1.cram,178679869,5114565b7e6321fb237969c461d5e4d6,,,
ERR1475382,ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/002/ERR1475382/ERR1475382_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/002/ERR1475382/ERR1475382_2.fastq.gz,136117484;138227567,2ef9fcef89744961acdb846f90ad3821;e59f9465b7f3beec62d44181ca63b7f6,ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1475382/19405_7#2.cram,204841306,0bfd256bef14ecf709ef310a4a515558,,,
ERR1475383,ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/003/ERR1475383/ERR1475383_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/003/ERR1475383/ERR1475383_2.fastq.gz,135110211;138685655,21e7e5b7ebaefa42136fd931c6960920;f4fd64fc2e7665ccc8b008b3f71489b7,ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1475383/19405_7#3.cram,205863467,bf52ac139c28e8002a44f6b98fa4a965,,,
ERR1475384,ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/004/ERR1475384/ERR1475384_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/004/ERR1475384/ERR1475384_2.fastq.gz,115618610;117840585,c2af1ed981d5378188ee1b5d84cf45b5;f58f6653499e0f83aae801a5c43b4938,ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1475384/19405_7#4.cram,176078385,80985f849e36a803fd0f55a59c044e93,,,
ERR1475385,ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/005/ERR1475385/ERR1475385_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/005/ERR1475385/ERR1475385_2.fastq.gz,145101586;148206580,659407178694596bf77869f488ff5f5f;b1b60b6e7e2b58bf662e70ea66258490,ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1475385/19405_7#5.cram,217952067,581f1a87248ee04245f4a2c52a8e777f,,,
ERR1475386,ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/006/ERR1475386/ERR1475386_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/006/ERR1475386/ERR1475386_2.fastq.gz,130835639;133716837,1fff2b61d087d83bb1bf14c251d5a041;4fafbaa7e6f94ca664c5c5378f0624d5,ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1475386/19405_7#6.cram,199664009,64a96c1ece48f523566370071c2dcc30,,,
ERR1475387,ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/007/ERR1475387/ERR1475387_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/007/ERR1475387/ERR1475387_2.fastq.gz,627991849;642318665,66d686d16fc3378e59475258e31f2eaa;472acb43354b96e33c759dc016be8276,ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1475387/19405_8#1.cram,894412405,e734cd877cda9a595aefccb2bddc8282,,,
ERR1475388,ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/008/ERR1475388/ERR1475388_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/008/ERR1475388/ERR1475388_2.fastq.gz,193867416;197411725,7c2ce3e070a9ed27054223519dbcd24a;5eecc2ae2cd4dfef86c62d0877b7caa0,ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1475388/19405_8#2.cram,281015442,3aa1e1636c0614f1f255eeae5c276c65,,,
ERR1475389,ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/009/ERR1475389/ERR1475389_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/009/ERR1475389/ERR1475389_2.fastq.gz,98741826;100570883,ff72b103bd9fb0643789b6d71d344030;3581253c8c7e6c3744114b2157e5adfd,ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1475389/19405_8#3.cram,148234546,a18b4bb85f4e215125c6d4ace70b8e33,,,
ERR1475390,ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/000/ERR1475390/ERR1475390_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/000/ERR1475390/ERR1475390_2.fastq.gz,55291497;56072994,b4688e925b8dccd2d24b8629b1680f70;6257484ca4ab8aa6d1b763d3b3886cda,ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1475390/19405_8#4.cram,85981953,e2eea016378551783dbef1849699e2f1,,,
ERR1475391,ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/001/ERR1475391/ERR1475391_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/001/ERR1475391/ERR1475391_2.fastq.gz,356267177;365480533,b001fef12a2b743b2d35b820b07b30ff;8374213494d7896446d3f977788bb77b,ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1475391/19405_8#5.cram,513450362,8c2970bddc32ac3596965550806ee9b9,,,
ERR1475392,ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/002/ERR1475392/ERR1475392_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/002/ERR1475392/ERR1475392_2.fastq.gz,35333035;36157622,bb4039583f1611555ed120bb38a2e1f5;c675c757cfa173f3a1f199644c947681,ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1475392/19405_8#6.cram,56627033,6f9475b81e469f9d7c7b7b4ba8e4409f,,,
ERR1475393,ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/003/ERR1475393/ERR1475393_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/003/ERR1475393/ERR1475393_2.fastq.gz,116379648;119040147,1c2f7ea86d76308d1ee82ec37b502ca6;875c3758a5409e4669272fb74f5d2f21,ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1475393/19405_8#7.cram,173756592,9c2486a34d19e91bbc43ed0ebb3c82b2,,,
ERR1475394,ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/004/ERR1475394/ERR1475394_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/004/ERR1475394/ERR1475394_2.fastq.gz,112655649;114821115,51c76b8da86ae110603a2fe9826f4e50;2ec7c30f2e4885c8a134ddef52e181d9,ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1475394/19405_8#8.cram,168671054,831f28b51622261d733431554ec6049f,,,
ERR1475395,ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/005/ERR1475395/ERR1475395_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/005/ERR1475395/ERR1475395_2.fastq.gz,697786947;711878062,3d6f5d1b5010d3b755bde562e9eb7534;820e5134050e71db11d3229ee6ac7406,ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1475395/19405_8#9.cram,995469858,4b37c4a8670fa6d0d542d3ae1bd04370,,,
ERR1475396,ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/006/ERR1475396/ERR1475396_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/006/ERR1475396/ERR1475396_2.fastq.gz,816196089;835144393,958f298426576db77afc8564e45fbef5;86a80fb042a5c9fbbb4e49ef15060a87,ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1475396/19405_8#10.cram,1168385173,d52027ef555df4e47cc61d6cf254719d,,,
ERR1475397,ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/007/ERR1475397/ERR1475397_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/007/ERR1475397/ERR1475397_2.fastq.gz,958557112;973883466,ab0fbac9d228278b1dd70b4c0342e9ed;acafae731a6a80d98b51b90700a01acc,ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1475397/19405_8#11.cram,1356099215,2baa3e8cc1e67d654af2bc5d74aff5f3,,,
ERR1475398,ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/008/ERR1475398/ERR1475398_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/008/ERR1475398/ERR1475398_2.fastq.gz,623952329;636163239,225f72272d028846628333f6fca76715;5e579d39f780f81fc65fbd5fe685f34e,ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1475398/19405_8#12.cram,887480255,58221581e1b29eb059ecb8dbe9d3af37,,,
ERR1475399,ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/009/ERR1475399/ERR1475399_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/009/ERR1475399/ERR1475399_2.fastq.gz,310379856;315169057,33e7ab3cd5075b63cf5a21c0df81ab57;b58e6589de1f07b103457536e28cbe52,ftp.sra.ebi.ac.uk/vol1/run/ERR147/ERR1475399/19405_8#13.cram,446328095,e66f16bc0a58edcd8ba49be90f6fe10b,,,
